"id_product";"id_shop";"id_lang";"description";"description_short";"link_rewrite";"meta_description";"meta_keywords";"meta_title";"name";"available_now";"available_later"
"567";"1";"1";"<p><strong><span id=""Section-Title"">High Resolution</span></strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Auto-Iris (DC)</strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>For Cameras Up to 2MP Resolution</strong><br /><br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens</p>";"<p>The LMVZ550A-IR lens is an auto-iris lens with IR correction to ensure a smooth transition from day to night lighting conditions without having to manually adjust the focus. This lens also utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ550A-IR";NULL;NULL;NULL;"LMVZ550A-IR";NULL;NULL
"571";"1";"1";"<p><strong><span id=""Section-Title"">High Resolution</span></strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>P-Iris</strong><br />Motorized adjustments of the iris to prevent diffraction<br /><br /><strong>For Cameras Up to 2MP Resolution</strong><br /><br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens</p>";"<p>The LMVZ41 lens is a varifocal manual iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ41";NULL;NULL;NULL;"LMVZ41";NULL;NULL
"572";"1";"1";"<p><strong><span id=""Section-Title"">High Resolution</span></strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>For Cameras Up to 2MP Resolution</strong><br /><br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens</p>";"<p>The LMVZ41A is an auto-iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ41A";NULL;NULL;NULL;"LMVZ41A";NULL;NULL
"573";"1";"1";"<p><strong><span id=""Section-Title"">High Resolution</span></strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>P-Iris</strong><br />Motorized adjustments of the iris to prevent diffraction<br /><br /><strong>For Cameras Up to 2MP Resolution</strong><br /><br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens</p>";"<p>The LMVZ41M is a p-iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ41M";NULL;NULL;NULL;"LMVZ41M";NULL;NULL
"574";"1";"1";"<p><strong><span id=""Section-Title"">High Resolution</span></strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>For Cameras Up to 2MP Resolution</strong></p>";"<p>The LMVZ655 is a manual focus lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ655";NULL;NULL;NULL;"LMVZ655";NULL;NULL
"575";"1";"1";"<p><strong><span id=""Section-Title"">High Resolution</span></strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Auto-Iris (DC)</strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>For Cameras Up to 2MP Resolution</strong></p>";"<p>The LMVZ655A is a varifocal auto-iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ655A";NULL;NULL;NULL;"LMVZ655A";NULL;NULL
"576";"1";"1";"<p><strong><span id=""Section-Title"">Metal Mount</span></strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Varifocal Lens</strong><br />Provides adjustable focal length with simultaneous adjustments to the focus<br /><br /><strong>Manual Iris</strong><br />Adjust iris by turning ring on lens until iris is open or closed to user's exact specifications</p>";"<p>The LMVZ164 is a varifocal manual iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ164";NULL;NULL;NULL;"LMVZ164";NULL;NULL
"577";"1";"1";"<p><strong><span id=""Section-Title"">Aspherical Lens</span></strong><br />Reduces distortion and produces a high definition picture<br /><br /><strong>Auto-Iris (DC)</strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Varifocal Lens</strong><br />Provides adjustable focal length with simultaneous adjustments to the focus</p>";"<p>The LMVZ164A is a varifocal auto-iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ164A";NULL;NULL;NULL;"LMVZ164A";NULL;NULL
"578";"1";"1";"<p><strong><span id=""Section-Title"">Auto-Iris (DC)</span></strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>Varifocal Lens</strong><br />Provides adjustable focal length with simultaneous adjustments to the focus</p>";"<p>The LMVZ256 is a varifocal manual iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ256";NULL;NULL;NULL;"LMVZ256";NULL;NULL
"579";"1";"1";"<p><strong><span id=""Section-Title"">Metal Mount</span></strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Varifocal Lens</strong><br />Provides adjustable focal length with simultaneous adjustments to the focus<br /><br /><strong>Manual Iris</strong><br />Adjust iris by turning ring on lens until iris is open or closed to user's exact specifications</p>";"<p>The LMVZ256A is a varifocal auto-iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ256A";NULL;NULL;NULL;"LMVZ256A";NULL;NULL
"580";"1";"1";"<p><strong><span id=""Section-Title"">Auto-Iris (DC)</span></strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Varifocal Lens</strong><br />Provides adjustable focal length with simultaneous adjustments to the focus</p>";"<p>The LMVZ272A is a varifocal auto-iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ272A";NULL;NULL;NULL;"LMVZ272A";NULL;NULL
"581";"1";"1";"<p><strong><span id=""Section-Title"">High Resolution</span></strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>For Cameras Up to 2MP Resolution</strong></p>";"<p>The LMVZ282-HR is a high resolution varifocal manual lens optimal for capturing clear images at short and long range distances.</p>";"LMVZ282-HR";NULL;NULL;NULL;"LMVZ282-HR";NULL;NULL
"582";"1";"1";"<p><strong><span id=""Section-Title"">High Resolution</span></strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Auto-Iris (DC)</strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>For Cameras Up to 2MP Resolution</strong></p>";"<p>The LMVZ282A-HR is a high resolution varifocal auto-iris lens with a variable focal length optimal for capturing clear images at short and long range distances.</p>";"LMVZ282A-HR";NULL;NULL;NULL;"LMVZ282A-HR";NULL;NULL
"583";"1";"1";"<p><strong><span id=""Section-Title"">Metal Mount</span></strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Varifocal Lens</strong><br />Provides adjustable focal length with simultaneous adjustments to the focus<br /><br /><strong>Manual Iris</strong><br />Adjust iris by turning ring on lens until iris is open or closed to user's exact specifications</p>";"<p>The LMVZ540 is a varifocal manual iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ540";NULL;NULL;NULL;"LMVZ540";NULL;NULL
"584";"1";"1";"<p><strong><span id=""Section-Title"">Auto-Iris (DC)</span></strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Varifocal Lens</strong><br />Provides adjustable focal length with simultaneous adjustments to the focus</p>";"<p>The LMVZ540A is a varifocal aut-iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ540A";NULL;NULL;NULL;"LMVZ540A";NULL;NULL
"585";"1";"1";"<p><strong><span id=""Section-Title"">Metal Mount</span></strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Varifocal Lens</strong><br />Provides adjustable focal length with simultaneous adjustments to the focus<br /><br /><strong>Manual Iris</strong><br />Adjust iris by turning ring on lens until iris is open or closed to user's exact specifications</p>";"<p>The LMVZ580 is a varifocal manual lens that is compatible with CS mount cameras.</p>";"LMVZ580";NULL;NULL;NULL;"LMVZ580";NULL;NULL
"586";"1";"1";"<p><strong><span id=""Section-Title"">Auto-Iris (DC)</span></strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>The LMVZ580A is a varifocal auto-iris lens that is compatible with CS mount cameras.</p>";"LMVZ580A";NULL;NULL;NULL;"LMVZ580A";NULL;NULL
"587";"1";"1";"<p><strong><span id=""Section-Title"">Auto-Iris (DC)</span></strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Varifocal Lens</strong><br />Provides adjustable focal length with simultaneous adjustments to the focus</p>";"<p>The LMVZ510A is a varifocal auto-iris lens that utilizes Kowa's 3-CAM design, which solves de-centering issues common in pole system lenses and reduces internal reflection.</p>";"LMVZ510A";NULL;NULL;NULL;"LMVZ510A";NULL;NULL
"1222";"1";"1";"<p><strong><span id=""Section-Title"">Designed for Cameras Up to 5MP Resolution</span></strong><br /><br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Day and Night/IR Corrected</strong><br />Enables a smooth transition from day to night lighting conditions without manual adjustments<br /><br /><strong>P-Iris</strong><br />Motorized adjustments of the iris to prevent diffraction<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens</p>";"<p>The LM16JC5MM-IR lens is IR corrected to ensure a smooth transition from day to night lighting conditions without having to make any manual adjustments to the lens.</p>";"LM16JC5MM-IR";NULL;NULL;NULL;"LM16JC5MM-IR";NULL;NULL
"1223";"1";"1";"<p><strong><span id=""Section-Title"">Designed for Cameras Up to 5MP Resolution</span></strong><br /><br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Day and Night/IR Corrected</strong><br />Enables a smooth transition from day to night lighting conditions without manual adjustments<br /><br /><strong>P-Iris</strong><br />Motorized adjustments of the iris to prevent diffraction<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens</p>";"<p>Kowa's P-Iris lens series utilizes stepper motors to allow the user to set the ideal iris position for optimal image quality in any lighting condition, ensuring images are sharper and have better contrast, resolution, and depth of field.</p>";"LM25JC5MM-IR";NULL;NULL;NULL;"LM25JC5MM-IR";NULL;NULL
"1224";"1";"1";"<p><strong><span id=""Section-Title"">Designed for Cameras Up to 5MP Resolution</span></strong><br /><br /><br /><strong>Metal Mount</strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Day and Night/IR Corrected</strong><br />Enables a smooth transition from day to night lighting conditions without manual adjustments<br /><br /><strong>P-Iris</strong><br />Motorized adjustments of the iris to prevent diffraction<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens</p>";"<p>Kowa's P-Iris lens series utilizes stepper motors to allow the user to set the ideal iris position for optimal image quality in any lighting condition, ensuring images are sharper and have better contrast, resolution, and depth of field.</p>";"LM35JC5MM-IR";NULL;NULL;NULL;"LM35JC5MM-IR";NULL;NULL
"1225";"1";"1";"<p><strong><span id=""Section-Title"">Metal Mount</span></strong><br />Provides more durability than other materials, allows the lens perform even in difficult conditions<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Locking Screws for Iris and Focus</strong><br />User is able to adjust lens to exact iris and focus specifications and then lock them in place to prevent unwanted adjustments<br /><br /><strong>P-Mount (Optional)</strong><br /><br /><br /><strong>IR Corrected (400-1000nm)</strong><br />Enables a smooth transition from day to night lighting conditions without manual adjustments</p>";"<p>Kowa's LM50-IR is a manual fixed focal length lens with IR correction to ensure a smooth transition from day to night lighting conditions without manual adjustments. This large format lens produces low distortion images thus creating the clearest picture possible.</p>";"LM50-IR";NULL;NULL;NULL;"LM50-IR";NULL;NULL
"1226";"1";"1";"<p><strong><span id=""Section-Title"">Manual Iris</span></strong><br />Adjust iris by turning ring on lens until iris is open or closed to user's exact specifications<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>Kowa's LM2.3PB is a fixed focus auto-iris lens ideal for surveillance applications in both low lighting and bright light conditions.</p>";"lm23pb";NULL;NULL;NULL;"LM2.3PB";NULL;NULL
"1227";"1";"1";"<p><strong><span id=""Section-Title"">Auto-Iris (DC)</span></strong><br />Automatically adjusts lens to varying lighting conditions<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>Kowa's LM3PB is a fixed focus auto-iris lens designed for easy operation, due to the fixed focal length which eliminates the need for focus adjustments.</p>";"LM3PB";NULL;NULL;NULL;"LM3PB";NULL;NULL
"1228";"1";"1";"<p><strong><span id=""Section-Title"">Manual Iris</span></strong><br />Adjust iris by turning ring on lens until iris is open or closed to user's exact specifications<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>The Kowa NCR lenses excel in both low light and bright light conditions due to its aperture range of 1.4 to close.</p>";"LM4NCR";NULL;NULL;NULL;"LM4NCR";NULL;NULL
"1229";"1";"1";"<p><strong><span id=""Section-Title"">Manual Iris</span></strong><br />Adjust iris by turning ring on lens until iris is open or closed to user's exact specifications<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>The Kowa NCR lenses excel in both low light and bright light conditions due to its aperture range of 1.4 to close.</p>";"LM5NCR";NULL;NULL;NULL;"LM5NCR";NULL;NULL
"1230";"1";"1";"<p><strong><span id=""Section-Title"">Manual Iris</span></strong><br />Adjust iris by turning ring on lens until iris is open or closed to user's exact specifications<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>The Kowa NCR lenses excel in both low light and bright light conditions due to its aperture range of 1.4 to close.</p>";"LM6NCR";NULL;NULL;NULL;"LM6NCR";NULL;NULL
"1231";"1";"1";"<p><strong><span id=""Section-Title"">Manual Iris</span></strong><br />Adjust iris by turning ring on lens until iris is open or closed to user's exact specifications<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>The Kowa NCR lenses excel in both low light and bright light conditions due to its aperture range of 1.4 to close.</p>";"LM12NCR";NULL;NULL;NULL;"LM12NCR";NULL;NULL
"1232";"1";"1";"<p><strong><span id=""Section-Title"">Manual Iris</span></strong><br />Adjust iris by turning ring on lens until iris is open or closed to user's exact specifications<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>The Kowa LM25JCR is a fixed focal length manual iris lens which enables the user to adjust the lens exactly to their specifications.</p>";"LM25JCR";NULL;NULL;NULL;"LM25JCR";NULL;NULL
"1236";"1";"1";NULL;"<p>Kowa's spacer ring increases system magnification while reducing the minimum working distance, which is helpful when attempting to zoom in closer when the camera cannot be repositioned. Kowa's spacer ring also enables the user to attach a C-mount lens to a CS-mount camera.</p>";"Spacer-Rings";NULL;NULL;NULL;"Spacer Rings";NULL;NULL
"1237";"1";"1";NULL;"<p>This C to CS Mount Adapter allows the user to attach a Kowa c-mount lens to a CS-mount camera.</p>";"C-to-CS-Mount-Adapter";NULL;NULL;NULL;"C to CS-Mount Adapter";NULL;NULL
"1238";"1";"1";NULL;"<p>Kowa's 2x extenders are designed to give Kowa lenses the extra power needed to have clear images at an even farther distance.</p>";"2x-Extenders";NULL;NULL;NULL;"2x Extenders";NULL;NULL
"1239";"1";"1";"<p><strong><span id=""Section-Title"">Floating Mechanism Design</span></strong><br />Kowa's floating mechanism design virtually eliminates optical abberations from close distance to infinity<br /><br /><strong>XD Extra Low Dispersion</strong><br />Kowa's wide-band multi-coating effectively reduces glare and refraction<br /><br /><strong>Low Distortion</strong><br />High precision aspherical lens greatly reduces distortion and produces a high definition picture<br /><br /><strong>High Resolution</strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Clear Resolution at Center and Corner</strong><br />Provides a clear image throughout the center and edges of the image<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications<br /><br /><strong>Metal Body with Locking Screws</strong><br />Prevents manual adjustments from sliping out of alignment and helps the lens maintain exact user specifications<br /><br /><strong>Aspherical Lens</strong><br />Reduces distortion and produces a high definition picture<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>Kowa's brand new 1"" C-mount lenses are perfect for those in between the HC Series and XC Series producing high resolution images at 6MP plus. <br /><br />The SC Series feature aspherical XD, or extra low dispersion glass, in a metal body to deliver the most accurate images.</p>";"lm12sc";"Kowa LM12SC 1"" 12mm F/1.8 C-Mount Over 6MP Megapixel Industrial Lens. The SC Series feature aspherical XD, or extra low dispersion glass, in a metal body to deliver the most accurate images.";NULL;"Kowa 1"" LM12SC Lens";"LM12SC";NULL;NULL
"1240";"1";"1";"<p><strong><span id=""Section-Title"">Floating Mechanism Design</span></strong><br />Kowa's floating mechanism design virtually eliminates optical abberations from close distance to infinity<br /><br /><strong>XD Extra Low Dispersion</strong><br />Kowa's wide-band multi-coating effectively reduces glare and refraction<br /><br /><strong>Low Distortion</strong><br />High precision aspherical lens greatly reduces distortion and produces a high definition picture<br /><br /><strong>High Resolution</strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Clear Resolution at Center and Corner</strong><br />Provides a clear image throughout the center and edges of the image<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications<br /><br /><strong>Metal Body with Locking Screws</strong><br />Prevents manual adjustments from sliping out of alignment and helps the lens maintain exact user specifications<br /><br /><strong>Aspherical Lens</strong><br />Reduces distortion and produces a high definition picture<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>Kowa's brand new 1"" C-mount lenses are perfect for those in between the HC Series and XC Series producing high resolution images at 6MP plus. <br /><br />The SC Series feature aspherical XD, or extra low dispersion glass, in a metal body to deliver the most accurate images.</p>";"lm16sc";"Kowa LM16SC 1"" 16mm F/1.8 C-Mount Over 6MP Megapixel Industrial Lens. The SC Series feature aspherical XD, or extra low dispersion glass, in a metal body to deliver the most accurate images.";NULL;"Kowa 1"" LM16SC Lens";"LM16SC";NULL;NULL
"1241";"1";"1";"<p><strong><span id=""Section-Title"">Floating Mechanism Design</span></strong><br />Kowa's floating mechanism design virtually eliminates optical abberations from close distance to infinity<br /><br /><strong>XD Extra Low Dispersion</strong><br />Kowa's wide-band multi-coating effectively reduces glare and refraction<br /><br /><strong>Low Distortion</strong><br />High precision aspherical lens greatly reduces distortion and produces a high definition picture<br /><br /><strong>High Resolution</strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Clear Resolution at Center and Corner</strong><br />Provides a clear image throughout the center and edges of the image<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications<br /><br /><strong>Metal Body with Locking Screws</strong><br />Prevents manual adjustments from sliping out of alignment and helps the lens maintain exact user specifications<br /><br /><strong>Aspherical Lens</strong><br />Reduces distortion and produces a high definition picture<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>Kowa's brand new 1"" C-mount lenses are perfect for those in between the HC Series and XC Series producing high resolution images at 6MP plus. <br /><br />The SC Series feature aspherical XD, or extra low dispersion glass, in a metal body to deliver the most accurate images.</p>";"lm25sc";"Kowa LM25SC 1"" 25mm F/1.8 C-Mount Over 6MP Megapixel Industrial Lens. The SC Series feature aspherical XD, or extra low dispersion glass, in a metal body to deliver the most accurate images.";NULL;"Kowa 1"" LM25SC Lens";"LM25SC";NULL;NULL
"1242";"1";"1";"<p><strong><span id=""Section-Title"">Floating Mechanism Design</span></strong><br />Kowa's floating mechanism design virtually eliminates optical abberations from close distance to infinity<br /><br /><strong>XD Extra Low Dispersion</strong><br />Kowa's wide-band multi-coating effectively reduces glare and refraction<br /><br /><strong>Low Distortion</strong><br />High precision aspherical lens greatly reduces distortion and produces a high definition picture<br /><br /><strong>High Resolution</strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Clear Resolution at Center and Corner</strong><br />Provides a clear image throughout the center and edges of the image<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications<br /><br /><strong>Metal Body with Locking Screws</strong><br />Prevents manual adjustments from sliping out of alignment and helps the lens maintain exact user specifications<br /><br /><strong>Aspherical Lens</strong><br />Reduces distortion and produces a high definition picture<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>Kowa's brand new 1"" C-mount lenses are perfect for those in between the HC Series and XC Series producing high resolution images at 6MP plus. <br /><br />The SC Series feature aspherical XD, or extra low dispersion glass, in a metal body to deliver the most accurate images.</p>";"lm35sc";"Kowa LM35SC 1"" 35mm F/2.0 C-Mount Over 6MP Megapixel Industrial Lens. The SC Series feature aspherical XD, or extra low dispersion glass, in a metal body to deliver the most accurate images.";NULL;"Kowa 1"" LM35SC Lens";"LM35SC";NULL;NULL
"1243";"1";"1";"<p><strong><span id=""Section-Title"">Floating Mechanism Design</span></strong><br />Kowa's floating mechanism design virtually eliminates optical abberations from close distance to infinity<br /><br /><strong>XD Extra Low Dispersion</strong><br />Kowa's wide-band multi-coating effectively reduces glare and refraction<br /><br /><strong>Low Distortion</strong><br />High precision aspherical lens greatly reduces distortion and produces a high definition picture<br /><br /><strong>High Resolution</strong><br />Creates crisp, clear images even at long distances<br /><br /><strong>Clear Resolution at Center and Corner</strong><br />Provides a clear image throughout the center and edges of the image<br /><br /><strong>High Performance and Compact</strong><br />This high performance lens is optimal for a wide range of applications<br /><br /><strong>Metal Body with Locking Screws</strong><br />Prevents manual adjustments from sliping out of alignment and helps the lens maintain exact user specifications<br /><br /><strong>Aspherical Lens</strong><br />Reduces distortion and produces a high definition picture<br /><br /><strong>Metal Housing</strong><br />Increases durability and life of the lens<br /><br /><strong>Fixed Focal Lens</strong><br />Preset focus remains fixed to exact specifications throughout the life of the lens so the user does not have to worry about managing the focus of the lens</p>";"<p>Kowa's brand new 1"" C-mount lenses are perfect for those in between the HC Series and XC Series producing high resolution images at 6MP plus. <br /><br />The SC Series feature aspherical XD, or extra low dispersion glass, in a metal body to deliver the most accurate images.</p>";"lm50sc";"Kowa LM50SC 1"" 50mm F/2.0 C-Mount Over 6MP Megapixel Industrial Lens. The SC Series feature aspherical XD, or extra low dispersion glass, in a metal body to deliver the most accurate images.";NULL;"Kowa 1"" LM50SC Lens";"LM50SC";NULL;NULL
"1244";"1";"1";NULL;"<p>*NEW*<br /><br /> The Wide Megapixel lens series offers extremely high resolution and utlizes Kowa's floating mechanism design. The wide angle 3.5mm, 4mm, and 5mm megapixel models will pave the way for new possibilities in machine vision systems.</p>";"lm4ncm";"Kowa LM4NCM 1/1.8"" 4.4mm F/1.6 C-Mount Wide Angle Megapixel Industrial Lens. The Wide Megapixel lens series offers extremely high resolution and utlizes Kowa's floating mechanism design.";NULL;"Kowa 1/1.8"" LM4NCM";"LM4NCM";NULL;NULL
